Wall time,Step,Value
1618098158.356823,1604,17.0
1618098191.264587,1605,23.0
1618098325.044984,1609,25.0
1618098358.033903,1610,30.0
1618098424.705408,1612,20.0
1618098458.982175,1613,15.0
1618098492.053555,1614,18.0
1618098525.264329,1615,21.0
1618098592.569498,1617,19.0
1618098626.246815,1618,26.0
1618098660.416006,1619,13.0
1618098693.055841,1620,18.0
1618098828.156864,1624,12.0
1618098894.028149,1626,19.0
1618098927.696978,1627,20.0
1618098961.529031,1628,23.0
1618099029.011331,1630,7.0
1618099096.692012,1632,9.0
1618099163.213397,1634,13.0
1618099230.064286,1636,22.0
1618099263.542354,1637,26.0
1618099297.141937,1638,28.0
1618099363.871761,1640,39.0
1618099397.268707,1641,39.0
1618099430.5089,1642,38.0
1618099464.505006,1643,35.0
1618099497.954902,1644,37.0
1618099531.493007,1645,37.0
1618099599.253631,1647,25.0
1618099633.695565,1648,25.0
1618099931.989769,1651,19.0
1618099965.030139,1652,22.0
1618100031.90955,1654,25.0
1618100065.035533,1655,25.0
1618100166.990762,1658,12.0
1618100200.233449,1659,10.0
1618100234.27013,1660,14.0
1618100267.669968,1661,16.0
1618100302.441055,1662,21.0
1618100370.124632,1664,22.0
1618100504.967061,1668,20.0
1618100572.484541,1670,25.0
1618100606.302499,1671,25.0
1618100639.912146,1672,28.0
1618100741.574649,1675,31.0
1618100776.111159,1676,18.0
1618100844.081592,1678,18.0
1618100979.647915,1682,27.0
1618101013.337898,1683,21.0
1618101047.067463,1684,24.0
1618101081.150055,1685,24.0
1618101148.938627,1687,20.0
1618101284.354143,1691,27.0
1618101318.0993,1692,28.0
1618101385.689787,1694,25.0
1618101419.588716,1695,25.0
1618101452.806841,1696,26.0
1618101487.053872,1697,20.0
1618101555.246695,1699,25.0
1618101851.797468,1702,21.0
1618101885.194948,1703,18.0
1618101919.381455,1704,23.0
1618101952.89559,1705,24.0
1618101986.981852,1706,24.0
1618102088.331952,1709,19.0
1618102122.625311,1710,20.0
1618102258.482155,1714,28.0
1618102293.11869,1715,17.0
1618102360.888948,1717,11.0
1618102394.867135,1718,13.0
1618102429.220936,1719,18.0
1618102565.277541,1723,24.0
1618102668.143266,1726,20.0
1618102735.779083,1728,22.0
1618102839.408502,1731,24.0
1618102873.256123,1732,25.0
1618102907.407817,1733,24.0
1618102941.093935,1734,24.0
1618102975.982667,1735,16.0
1618103045.161975,1737,12.0
1618103079.547936,1738,16.0
1618103113.997623,1739,20.0
1618103216.599843,1742,18.0
1618103251.140687,1743,17.0
1618103320.400438,1745,17.0
1618103354.792692,1746,20.0
1618103389.502532,1747,13.0
1618103491.703509,1750,20.0
1618103681.657492,1752,26.0
1618103716.278361,1753,27.0
1618103750.439447,1754,23.0
1618103784.997601,1755,25.0
1618104025.279895,1762,20.0
1618104059.705134,1763,24.0
1618104163.085945,1766,29.0
1618104336.234408,1771,24.0
1618104473.460126,1775,25.0
1618104542.994818,1777,13.0
1618104611.886563,1779,15.0
1618104680.740661,1781,24.0
1618104715.599964,1782,29.0
1618104750.196612,1783,31.0
1618104784.885235,1784,28.0
1618104923.616759,1788,20.0
1618104958.66209,1789,8.0
1618104993.090303,1790,14.0
1618105061.62339,1792,19.0
1618105096.550292,1793,17.0
1618105130.854567,1794,13.0
1618105269.273979,1798,14.0
1618105337.885449,1800,13.0
1618105531.850153,1802,24.0
1618105601.304255,1804,19.0
1618105636.230272,1805,18.0
1618105705.060431,1807,18.0
1618105844.093749,1811,21.0
1618105914.619403,1813,16.0
1618105948.675533,1814,17.0
1618106053.640211,1817,15.0
1618106158.224689,1820,19.0
1618106297.497873,1824,17.0
1618106366.587811,1826,21.0
1618106400.919879,1827,21.0
1618106504.822885,1830,18.0
1618106645.971328,1834,13.0
1618106680.947271,1835,20.0
1618106715.711903,1836,17.0
1618106750.892074,1837,19.0
1618106855.386932,1840,19.0
1618106890.800137,1841,17.0
1618106925.397564,1842,22.0
1618106995.180124,1844,22.0
1618107030.24214,1845,20.0
1618107065.049472,1846,13.0
1618107136.088932,1848,17.0
1618107171.918343,1849,19.0
1618107325.173801,1852,25.0
1618107360.257648,1853,24.0
1618107430.069418,1855,24.0
1618107499.671679,1857,24.0
1618107534.233514,1858,25.0
1618107568.832674,1859,26.0
1618107811.753556,1866,24.0
1618107846.713409,1867,28.0
1618107881.015012,1868,25.0
1618107916.549954,1869,24.0
1618108127.325321,1875,24.0
1618108162.632329,1876,18.0
1618108197.767787,1877,21.0
1618108231.811265,1878,19.0
1618108266.594355,1879,26.0
1618108336.92605,1881,28.0
1618108441.560429,1884,27.0
1618108546.826611,1887,30.0
1618108685.890171,1891,18.0
1618108720.519402,1892,20.0
1618108756.181365,1893,22.0
1618108790.803802,1894,20.0
1618108826.065575,1895,28.0
1618108896.507985,1897,24.0
1618108931.66384,1898,21.0
1618109260.499009,1902,24.0
1618109366.654385,1905,18.0
1618109401.696362,1906,20.0
1618109510.594083,1909,3.0
1618109545.770774,1910,9.0
1618109581.323884,1911,13.0
1618109615.614945,1912,14.0
1618109650.512843,1913,19.0
1618109720.340899,1915,24.0
1618109755.406678,1916,25.0
1618109790.29727,1917,26.0
1618109825.480182,1918,26.0
1618109860.785316,1919,26.0
1618110001.017371,1923,29.0
